????	cut2	Voice
????	cut3	Voice
????	cut4	Voice
????	cut6	???????
????	cut7	?????
????	cut8	?????
????	cut8	Voice
????	cut10	Kairi
????	cut10	Sora
????	cut11	Kairi
????	cut11	Sora
????	cut12	?????
????	cut13	??????????
????	cut14	Sora
????	cut16	Sora
????	cut17	Sora
????	cut17	Pooh
????	cut18	Riku
????	cut18	Maleficent
????	cut19	Sora
????	cut19	Riku
????	cut20	Hook
????	cut21	Captain Hook
????	cut22	Goofy
????	cut24	Voice
????	cut25	Voice
????	cut25	???????
????	cut25	?????
????	cut26	Kairi
????	cut26	Sora
????	cut26	Kairi 
????	cut26	Riku
????	cut27	?????
????	cut27	??????
????	cut27	??????????
????	cut28	Sora
????	cut28	???? 
????	cut29	Sora
????	cut29	Philoctetes
????	cut29	Donald 
????	cut29	Goofy
????	cut29	Philoctetes 
????	cut30	Sora
????	cut30	Pooh 
????	cut30	Sora 
????	cut30	Pooh
????	cut31	Hades
????	cut31	Riku
????	cut31	Maleficent
????	cut31	Riku 
????	cut31	Maleficent 
????	cut32	Riku
????	cut32	Sora
????	cut32	Riku 
????	cut32	???? 
????	cut32	Hook 
????	cut32	Captain Hook
????	cut32	Smee
????	cut33	Goofy
Voice	cut6	????
Voice	cut9	????
Voice	cut10	????
Voice	cut16	?????
Voice	cut16	????
Voice	cut24	Sora
Voice	cut24	Donald
Voice	cut26	????
Voice	cut27	???????
Voice	cut27	????
Voice	cut27	?????
Voice	cut29	Kairi
Voice	cut29	Sora
Voice	cut29	Sora’s Mom
Voice	cut29	Riku
Voice	cut29	Riku 
Voice	cut29	Sora 
Voice	cut29	Goofy
Voice	cut29	Donald
Voice	cut30	Sora
Voice	cut30	Donald
Voice	cut31	Donald
Voice	cut31	Sora
Voice	cut31	Goofy
???????	cut1	????
???????	cut2	Jane
???????	cut5	Goofy
???????	cut5	Jasmine
???????	cut5	Sora
???????	cut5	Jafar
???????	cut6	Voice
???????	cut6	????
???????	cut6	?????
???????	cut7	Tarzan
???????	cut7	Jane
???????	cut7	Sora
???????	cut7	Goofy
???????	cut7	Jane 
???????	cut7	Donald & Sora 
???????	cut7	Sora 
???????	cut7	Donald
???????	cut8	Goofy
???????	cut8	Jasmine
???????	cut8	Sora
?????	cut1	????
?????	cut2	????
?????	cut2	Voice
?????	cut3	Sora
?????	cut4	Sora
?????	cut7	????
?????	cut8	??????????
?????	cut10	??????????
?????	cut11	Merlin
?????	cut12	Maleficent
?????	cut13	Sebastian
?????	cut17	Goofy
?????	cut18	Sora
?????	cut22	Donald
?????	cut23	Sora
?????	cut26	Riku
?????	cut30	Riku
?????	cut32	Riku
?????	cut33	Riku
?????	cut34	Riku
?????	cut36	Voice
?????	cut36	???????
?????	cut36	????
?????	cut37	Sora
?????	cut37	Sora 
?????	cut38	??????
?????	cut38	????
?????	cut38	??????????
?????	cut39	??????????
?????	cut39	??????
?????	cut40	??????
?????	cut40	Sora
?????	cut40	Donald
?????	cut40	Goofy
?????	cut40	Merlin
?????	cut40	Fairy Godmother
?????	cut41	Maleficent
?????	cut41	Iago
?????	cut41	Jafar
?????	cut42	Sebastian
?????	cut42	Ariel
?????	cut42	Flounder
?????	cut42	Sora
?????	cut42	Sora 
?????	cut43	Mayor
?????	cut43	Jack
?????	cut44	Goofy
?????	cut44	Sora
?????	cut44	Donald
?????	cut44	????? 
?????	cut44	Peter Pan
?????	cut45	Peter Pan
?????	cut45	Wendy
?????	cut45	Sora
?????	cut45	Peter Pan 
?????	cut46	Riku
?????	cut47	Riku
Kairi	cut1	????
Kairi	cut1	Sora
Kairi	cut2	Sora
Kairi	cut3	Sora
Kairi	cut4	Sora
Kairi	cut4	????
Kairi	cut5	Riku
Kairi	cut6	Sora
Kairi	cut6	Riku
Kairi	cut7	Sora
Kairi	cut9	Sora
Kairi	cut10	Riku
Kairi	cut10	Sora
Kairi	cut11	Riku
Kairi	cut11	Sora
Kairi	cut13	Sora
Kairi	cut13	Riku
Kairi	cut20	Sora
Kairi	cut21	Sora
Kairi	cut22	Sora
Kairi	cut23	Sora
Kairi	cut24	Sora
Kairi	cut29	Sora
Kairi	cut36	Riku
Kairi	cut37	Goofy
Kairi	cut37	Donald
Kairi	cut41	Donald & Goofy
Kairi	cut42	Leon
Kairi	cut42	Yuffie
Kairi	cut42	Aerith
Kairi	cut44	Sora
Kairi	cut45	Sora
Kairi	cut46	Sora
Kairi	cut47	Sora
Kairi	cut48	Sora
Kairi	cut49	Sora
Kairi	cut52	Sora
Kairi	cut54	Sora
Kairi	cut55	????
Kairi	cut55	Sora
Kairi	cut55	Kairi 
Kairi	cut55	Riku
Kairi	cut56	Sora
Kairi	cut56	Wakka
Kairi	cut56	Selphie
Kairi	cut56	Tidus
Kairi	cut57	Sora
Kairi	cut57	Riku
Kairi	cut57	Sora 
Kairi	cut58	Riku
Kairi	cut58	Sora
Kairi	cut58	Kairi 
Kairi	cut58	Selphie
Kairi	cut58	Tidus
Kairi	cut58	Wakka
Kairi	cut59	Sora
Kairi	cut60	Sora
Kairi	cut60	Kairi 
Kairi	cut61	Sora
Kairi	cut61	Sora’s Mom
Kairi	cut61	Riku
Kairi	cut61	Riku 
Kairi	cut61	Sora 
Kairi	cut61	Voice
Kairi	cut61	Goofy
Kairi	cut61	Donald
Kairi	cut62	Goofy
Kairi	cut62	Donald
Kairi	cut62	??????
Kairi	cut62	Sora
Kairi	cut62	Yuffie
Kairi	cut62	Leon
Kairi	cut62	Leon 
Kairi	cut62	Aerith
Kairi	cut62	Yuffie 
Kairi	cut63	Sora
Kairi	cut63	Goofy
Kairi	cut64	Donald
Kairi	cut64	Goofy
Kairi	cut64	Sora
Kairi	cut64	Grandmother
Kairi	cut64	Sora 
Kairi	cut65	Sora
Kairi	cut65	Sora 
Kairi	cut65	Riku
Kairi	cut65	Donald
Kairi	cut65	Riku 
Kairi	cut65	Ansem
Kairi	cut66	Sora
Kairi	cut66	Donald
Kairi	cut66	Goofy
Kairi	cut66	Donald 
Kairi	cut66	Ansem
Kairi	cut66	Goofy 
Kairi	cut66	Riku
Kairi	cut67	Goofy
Kairi	cut67	Donald
Kairi	cut68	Donald
Kairi	cut68	Goofy
Kairi	cut68	Sora
Kairi	cut68	Donald & Goofy
Kairi	cut68	Beast
Kairi	cut69	Yuffie
Kairi	cut69	Aerith
Kairi	cut69	Leon
Kairi	cut69	Sora
Kairi	cut69	Cid
Kairi	cut70	Sora
Kairi	cut70	Sora 
Kairi	cut70	Kairi 
Kairi	cut71	Sora
Kairi	cut71	Donald
Kairi	cut71	Donald & Goofy
Kairi	cut71	Riku
Kairi	cut71	Mickey
Kairi	cut71	Goofy
Kairi	cut71	Riku 
Kairi	cut71	Mickey 
Sora	cut1	????
Sora	cut1	Kairi
Sora	cut2	Kairi
Sora	cut3	Kairi
Sora	cut5	Kairi
Sora	cut5	????
Sora	cut6	Kairi
Sora	cut6	Riku
Sora	cut7	Kairi
Sora	cut9	Kairi
Sora	cut11	Riku
Sora	cut11	Kairi
Sora	cut12	Riku
Sora	cut12	Kairi
Sora	cut13	Riku
Sora	cut14	Riku
Sora	cut15	Riku
Sora	cut16	Riku
Sora	cut16	Kairi
Sora	cut17	Riku
Sora	cut18	?????
Sora	cut19	?????
Sora	cut20	Kairi
Sora	cut21	Kairi
Sora	cut22	Kairi
Sora	cut23	Kairi
